Entry	Rhea ID	Organism	Protein names
Q06HQ7	RHEA:15801 RHEA:36231 RHEA:15177 RHEA:12044 RHEA:41223 RHEA:38779 RHEA:40923 RHEA:40811 RHEA:40971 RHEA:40911 RHEA:40919 RHEA:40975 RHEA:40915 RHEA:40435 RHEA:38575 RHEA:41111 RHEA:40983 RHEA:40979 RHEA:41103 RHEA:41107 RHEA:40927 RHEA:41219 RHEA:42604 RHEA:39939 RHEA:38487 RHEA:38491	Monodelphis domestica (Gray short-tailed opossum)	Phospholipase B1, membrane-associated (Phospholipase B) (Lysophospholipase) (EC 3.1.1.5) (Phospholipase A2) (EC 3.1.1.4) (Phospholipase B/lipase) (PLB/LIP) (Triacylglycerol lipase) (EC 3.1.1.3)
Q0VC00	RHEA:15801 RHEA:18689 RHEA:54388 RHEA:54392 RHEA:54396 RHEA:54400 RHEA:54404 RHEA:54408 RHEA:54456 RHEA:54460 RHEA:54464 RHEA:54468 RHEA:54472 RHEA:54552 RHEA:41388 RHEA:41179 RHEA:40483 RHEA:41159 RHEA:40479	Bos taurus (Bovine)	Phospholipase ABHD3 (EC 3.1.1.32) (EC 3.1.1.4) (Abhydrolase domain-containing protein 3)
Q13093	RHEA:17777 RHEA:41376 RHEA:41372 RHEA:41368 RHEA:40479 RHEA:41183 RHEA:41203 RHEA:41191 RHEA:41195 RHEA:41199 RHEA:41159 RHEA:40483 RHEA:41179 RHEA:41151 RHEA:41155	Homo sapiens (Human)	Platelet-activating factor acetylhydrolase (PAF acetylhydrolase) (EC 3.1.1.47) (1-alkyl-2-acetylglycerophosphocholine esterase) (2-acetyl-1-alkylglycerophosphocholine esterase) (Group-VIIA phospholipase A2) (gVIIA-PLA2) (LDL-associated phospholipase A2) (LDL-PLA(2)) (PAF 2-acylhydrolase)
Q13822	RHEA:15965 RHEA:39003 RHEA:38927 RHEA:39927 RHEA:41684 RHEA:41143 RHEA:41588 RHEA:38995 RHEA:38991 RHEA:38915 RHEA:38983 RHEA:41131 RHEA:38979 RHEA:38975 RHEA:41400 RHEA:41135 RHEA:38919 RHEA:41139 RHEA:41712 RHEA:14445 RHEA:41416 RHEA:41412 RHEA:38999 RHEA:38931 RHEA:41716	Homo sapiens (Human)	Autotaxin (EC 3.1.4.39) (EC 3.1.4.4) (Ectonucleotide pyrophosphatase/phosphodiesterase family member 2) (E-NPP 2) (Extracellular lysophospholipase D) (LysoPLD)
Q28017	RHEA:17777 RHEA:41376 RHEA:41372 RHEA:41368 RHEA:40479 RHEA:41183 RHEA:41203 RHEA:41191 RHEA:41195 RHEA:41199 RHEA:41159 RHEA:40483 RHEA:41179 RHEA:41151 RHEA:41155	Bos taurus (Bovine)	Platelet-activating factor acetylhydrolase (PAF acetylhydrolase) (EC 3.1.1.47) (1-alkyl-2-acetylglycerophosphocholine esterase) (2-acetyl-1-alkylglycerophosphocholine esterase) (LDL-associated phospholipase A2) (LDL-PLA(2)) (PAF 2-acylhydrolase)
Q28262	RHEA:17777 RHEA:41376 RHEA:41372 RHEA:41368 RHEA:40479 RHEA:41183 RHEA:41203 RHEA:41191 RHEA:41195 RHEA:41199 RHEA:41159 RHEA:40483 RHEA:41179 RHEA:41151 RHEA:41155	Canis lupus familiaris (Dog) (Canis familiaris)	Platelet-activating factor acetylhydrolase (PAF acetylhydrolase) (EC 3.1.1.47) (1-alkyl-2-acetylglycerophosphocholine esterase) (2-acetyl-1-alkylglycerophosphocholine esterase) (LDL-associated phospholipase A2) (LDL-PLA(2)) (PAF 2-acylhydrolase)
Q2PFL9	RHEA:62632 RHEA:15801 RHEA:12937 RHEA:35983 RHEA:41223	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	Peroxiredoxin-6 (EC 1.11.1.27) (1-Cys peroxiredoxin) (1-Cys PRX) (Acidic calcium-independent phospholipase A2) (aiPLA2) (EC 3.1.1.4) (Glutathione-dependent peroxiredoxin) (Lysophosphatidylcholine acyltransferase 5) (LPC acyltransferase 5) (LPCAT-5) (Lyso-PC acyltransferase 5) (EC 2.3.1.23) (Non-selenium glutathione peroxidase) (NSGPx)
Q3TIW9	RHEA:19253 RHEA:63380 RHEA:63384 RHEA:41119	Mus musculus (Mouse)	Ectonucleotide pyrophosphatase/phosphodiesterase family member 7 (E-NPP 7) (NPP-7) (EC 3.1.4.12) (Alkaline sphingomyelin phosphodiesterase) (Intestinal alkaline sphingomyelinase) (Alk-SMase)
Q3TTY0	RHEA:15801 RHEA:36231 RHEA:15177 RHEA:12044 RHEA:41223 RHEA:38779 RHEA:40923 RHEA:40811 RHEA:40971 RHEA:40911 RHEA:40919 RHEA:40975 RHEA:40915 RHEA:40435 RHEA:38575 RHEA:41111 RHEA:40983 RHEA:40979 RHEA:41103 RHEA:41107 RHEA:40927 RHEA:41219 RHEA:42604 RHEA:39939 RHEA:38487 RHEA:38491	Mus musculus (Mouse)	Phospholipase B1, membrane-associated (Phospholipase B) (Lysophospholipase) (EC 3.1.1.5) (Phospholipase A2) (EC 3.1.1.4) (Phospholipase B/lipase) (PLB/LIP) (Triacylglycerol lipase) (EC 3.1.1.3)
Q56JZ2	RHEA:44604 RHEA:40911 RHEA:40815 RHEA:40431 RHEA:45424 RHEA:45472 RHEA:44524 RHEA:40919 RHEA:15801 RHEA:41223 RHEA:38779 RHEA:40811 RHEA:41231	Bos taurus (Bovine)	Phospholipase A2, membrane associated (EC 3.1.1.4) (GIIC sPLA2) (Group IIA phospholipase A2) (Phosphatidylcholine 2-acylhydrolase 2A)
