Entry	Rhea ID	Organism	Protein names
B0T0C5	RHEA:17825	Caulobacter sp. (strain K31)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B0U1J8	RHEA:17825	Xylella fastidiosa (strain M12)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B1JG01	RHEA:17825	Yersinia pseudotuberculosis serotype O:3 (strain YPIII)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B1LMI6	RHEA:17825	Escherichia coli (strain SMS-3-5 / SECEC)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B1X9R0	RHEA:17825	Escherichia coli (strain K12 / DH10B)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B2FL80	RHEA:17825	Stenotrophomonas maltophilia (strain K279a)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B2I7Q9	RHEA:17825	Xylella fastidiosa (strain M23)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B2J224	RHEA:17825	Nostoc punctiforme (strain ATCC 29133 / PCC 73102)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B2K906	RHEA:17825	Yersinia pseudotuberculosis serotype IB (strain PB1/+)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B2SC34	RHEA:17825	Brucella abortus (strain S19)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B2TWY5	RHEA:17825	Shigella boydii serotype 18 (strain CDC 3083-94 / BS512)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B2UUK7	RHEA:17825	Helicobacter pylori (strain Shi470)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B2VE30	RHEA:17825	Erwinia tasmaniensis (strain DSM 17950 / CFBP 7177 / CIP 109463 / NCPPB 4357 / Et1/99)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B3PXK6	RHEA:17825	Rhizobium etli (strain CIAT 652)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B4RM12	RHEA:17825	Neisseria gonorrhoeae (strain NCCP11945)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B4SRZ6	RHEA:17825	Stenotrophomonas maltophilia (strain R551-3)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B4SZS6	RHEA:17825	Salmonella newport (strain SL254)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B4TCD7	RHEA:17825	Salmonella heidelberg (strain SL476)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B4TQD8	RHEA:17825	Salmonella schwarzengrund (strain CVM19633)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
