Entry	Rhea ID	Organism	Protein names
Q500U1	RHEA:21724 RHEA:45776 RHEA:45784	Pseudomonas syringae pv. syringae (strain B728a)	Nitrilase (EC 3.5.5.1) (Arylacetonitrilase) (Indole-3-acetonitrile hydrolase) (IAN hydrolase) (Indole-3-acetonitrilase)
Q5LTH8	RHEA:19265 RHEA:45716	Ruegeria pomeroyi (strain ATCC 700808 / DSM 15171 / DSS-3) (Silicibacter pomeroyi)	L-carnitine dehydrogenase/betainyl-CoA thioesterase (CDH thioesterase) [Includes: L-carnitine dehydrogenase (CDH) (L-CDH) (EC 1.1.1.108); Betainyl-CoA thioesterase (EC 3.1.2.33) (Betainyl-CoA thiolase)]
Q6ERW5	RHEA:10392 RHEA:22444 RHEA:45704 RHEA:45724 RHEA:45728	Oryza sativa subsp. japonica (Rice)	Probable cinnamyl alcohol dehydrogenase 8D (OsCAD8D) (EC 1.1.1.195)
Q6ERW9	RHEA:10392 RHEA:22444 RHEA:45704 RHEA:45724 RHEA:45728	Oryza sativa subsp. japonica (Rice)	Probable cinnamyl alcohol dehydrogenase 8B (OsCAD8B) (EC 1.1.1.195)
Q6ERX1	RHEA:10392 RHEA:22444 RHEA:45704 RHEA:45724 RHEA:45728	Oryza sativa subsp. japonica (Rice)	Probable cinnamyl alcohol dehydrogenase 8A (OsCAD8A) (EC 1.1.1.195)
Q6P4M0	RHEA:23984 RHEA:46740	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	7-dehydrocholesterol reductase (7-DHC reductase) (EC 1.3.1.21) (Sterol Delta(7)-reductase)
Q7D3B2	RHEA:19265 RHEA:45716	Agrobacterium fabrum (strain C58 / ATCC 33970) (Agrobacterium tumefaciens (strain C58))	L-carnitine dehydrogenase/betainyl-CoA thioesterase (CDH thioesterase) [Includes: L-carnitine dehydrogenase (CDH) (L-CDH) (EC 1.1.1.108); Betainyl-CoA thioesterase (EC 3.1.2.33) (Betainyl-CoA thiolase)]
Q7XWU3	RHEA:10392 RHEA:22444 RHEA:45704 RHEA:45724 RHEA:45728	Oryza sativa subsp. japonica (Rice)	Probable cinnamyl alcohol dehydrogenase 6 (OsCAD6) (EC 1.1.1.195)
Q7ZXH1	RHEA:23984 RHEA:46740	Xenopus laevis (African clawed frog)	7-dehydrocholesterol reductase (7-DHC reductase) (EC 1.3.1.21) (Sterol Delta(7)-reductase)
Q8H859	RHEA:10392 RHEA:22444 RHEA:45704 RHEA:45724 RHEA:45728	Oryza sativa subsp. japonica (Rice)	Probable cinnamyl alcohol dehydrogenase 1 (OsCAD1) (EC 1.1.1.195)
Q9HTH9	RHEA:45716	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	Betainyl-CoA thioesterase (EC 3.1.2.33) (Betainyl-CoA thiolase)
Q9I1L5	RHEA:45732	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	L-tyrosine isonitrile synthase (EC 4.1.99.24) (Paerucumarin biosynthesis protein PvcA)
