Entry	Rhea ID	Organism	Protein names
Q476M7	RHEA:34187 RHEA:34191	Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197) (Cupriavidus necator (strain JMP 134))	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase (EC 3.7.1.14) (2-hydroxy-6-ketonona-2,4-diene-1,9-dioic acid 5,6-hydrolase) (2-hydroxy-6-oxonona-2,4,7-triene-1,9-dioic acid 5,6-hydrolase) (2-hydroxy-6-oxonona-2,4-diene-1,9-dioic acid 5,6-hydrolase)
Q47GC1	RHEA:34187 RHEA:34191	Dechloromonas aromatica (strain RCB)	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase 2 (EC 3.7.1.14) (2-hydroxy-6-ketonona-2,4-diene-1,9-dioic acid 5,6-hydrolase 2) (2-hydroxy-6-oxonona-2,4,7-triene-1,9-dioic acid 5,6-hydrolase 2) (2-hydroxy-6-oxonona-2,4-diene-1,9-dioic acid 5,6-hydrolase 2)
Q47HL4	RHEA:34187 RHEA:34191	Dechloromonas aromatica (strain RCB)	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase 1 (EC 3.7.1.14) (2-hydroxy-6-ketonona-2,4-diene-1,9-dioic acid 5,6-hydrolase 1) (2-hydroxy-6-oxonona-2,4,7-triene-1,9-dioic acid 5,6-hydrolase 1) (2-hydroxy-6-oxonona-2,4-diene-1,9-dioic acid 5,6-hydrolase 1)
Q49KF8	RHEA:34187 RHEA:34191	Pseudomonas putida (Arthrobacter siderocapsulatus)	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase 1 (EC 3.7.1.14) (2-hydroxy-6-ketonona-2,4-diene-1,9-dioic acid 5,6-hydrolase 1) (2-hydroxy-6-oxonona-2,4,7-triene-1,9-dioic acid 5,6-hydrolase 1) (2-hydroxy-6-oxonona-2,4-diene-1,9-dioic acid 5,6-hydrolase 1)
Q58081	RHEA:36975 RHEA:36987 RHEA:36991	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	AMP phosphorylase (AMPpase) (EC 2.4.2.57) (Nucleoside monophosphate phosphorylase) (NMP phosphorylase)
Q6M0E4	RHEA:36975 RHEA:36987 RHEA:36991	Methanococcus maripaludis (strain DSM 14266 / JCM 13030 / NBRC 101832 / S2 / LL)	AMP phosphorylase (AMPpase) (EC 2.4.2.57) (Nucleoside monophosphate phosphorylase) (NMP phosphorylase)
Q7XV13	RHEA:22780 RHEA:34495	Oryza sativa subsp. japonica (Rice)	Putative lipoxygenase 5 (EC 1.13.11.12)
Q8H016	RHEA:22780 RHEA:34495	Oryza sativa subsp. japonica (Rice)	Probable lipoxygenase 6 (EC 1.13.11.12)
Q8Q0P9	RHEA:36975 RHEA:36987 RHEA:36991	Methanosarcina mazei (strain ATCC BAA-159 / DSM 3647 / Goe1 / Go1 / JCM 11833 / OCM 88) (Methanosarcina frisia)	AMP phosphorylase (AMPpase) (EC 2.4.2.57) (Nucleoside monophosphate phosphorylase) (NMP phosphorylase)
Q8TL01	RHEA:36975 RHEA:36987 RHEA:36991	Methanosarcina acetivorans (strain ATCC 35395 / DSM 2834 / JCM 12185 / C2A)	AMP phosphorylase (AMPpase) (EC 2.4.2.57) (Nucleoside monophosphate phosphorylase) (NMP phosphorylase)
Q8U0I2	RHEA:36975 RHEA:36987 RHEA:36991	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	AMP phosphorylase (AMPpase) (EC 2.4.2.57) (Nucleoside monophosphate phosphorylase) (NMP phosphorylase)
Q8X5K0	RHEA:34187 RHEA:34191	Escherichia coli O157:H7	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase (EC 3.7.1.14) (2-hydroxy-6-ketonona-2,4-diene-1,9-dioic acid 5,6-hydrolase) (2-hydroxy-6-oxonona-2,4,7-triene-1,9-dioic acid 5,6-hydrolase) (2-hydroxy-6-oxonona-2,4-diene-1,9-dioic acid 5,6-hydrolase)
Q9EY88	RHEA:36251	Amycolatopsis sp	Feruloyl-CoA synthase (EC 6.2.1.34) (Feruloyl coenzyme A synthetase) (Feruloyl-CoA synthetase)
Q9V163	RHEA:36975 RHEA:36987 RHEA:36991	Pyrococcus abyssi (strain GE5 / Orsay)	AMP phosphorylase (AMPpase) (EC 2.4.2.57) (Nucleoside monophosphate phosphorylase) (NMP phosphorylase)
