Entry	Rhea ID	Organism	Protein names
Q0CRW6	RHEA:66860 RHEA:71995	Aspergillus terreus (strain NIH 2624 / FGSC A1156)	Preaspterpenacid I synthase sttA [Includes: Sesterterpenoid synthase (EC 4.2.3.-); Geranylfarnesyl diphosphate synthase (GFDP synthase) (EC 2.5.1.-) (Aspterpenacid biosynthesis cluster protein sttA) (Ophiobolin family sesterterpenoid biosynthesis cluster protein A)]
A0A8H4CUY8	RHEA:77975 RHEA:77979	Colletotrichum gloeosporioides (Anthracnose fungus) (Glomerella cingulata)	Colleterpenol synthase (CgCS) [Includes: Terpene cyclase (EC 4.2.3.213); Hexaprenyl-diphosphate synthase (HexPP synthase) (EC 2.5.1.158)]
A3UZK3	RHEA:72879	Vibrio splendidus (strain 12B01)	(R)-1-hydroxy-2-aminoethylphosphonate ammonia-lyase ((R)-HAEP ammonia-lyase) (EC 4.3.1.33) (Phosphonate breakdown factor A)
K2SUY0	RHEA:77975 RHEA:77967	Macrophomina phaseolina (strain MS6) (Charcoal rot fungus)	Macrophomene synthase (MpMS) [Includes: Terpene cyclase (EC 4.2.3.221); Hexaprenyl-diphosphate synthase (HexPP synthase) (EC 2.5.1.158)]
P9WER5	RHEA:77975 RHEA:77971	Talaromyces verruculosus (Penicillium verruculosum)	Talaropentaene synthase (TvTS) [Includes: Terpene cyclase (EC 4.2.3.220); Hexaprenyl-diphosphate synthase (HexPP synthase) (EC 2.5.1.158)]
P9WER6	RHEA:66860 RHEA:71979 RHEA:71983 RHEA:71987 RHEA:71991	Fusarium oxysporum (Fusarium vascular wilt)	Fusoxypene synthase (FS) [Includes: Sesterterpenoid synthase (EC 4.2.3.-); Geranylfarnesyl diphosphate synthase (GFDP synthase) (EC 2.5.1.-) (Bifunctional terpene synthase FoFS) (BFTS FoFS)]
Q0K1W7	RHEA:70323	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	2,3-diketo-L-gulonate mutase (DKG mutase) (2,3-dioxo-L-gulonate cyclase)
Q0K7D4	RHEA:70299	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	L-dehydroascorbate lactonase (DHA lactonase) (EC 3.1.1.-)
Q5R979	RHEA:16769 RHEA:70911 RHEA:70899 RHEA:70903 RHEA:70907	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	Glucose 1,6-bisphosphate synthase (EC 2.7.1.106) (Phosphoglucomutase-2-like 1)
Q8CAA7	RHEA:16769 RHEA:70911 RHEA:70899 RHEA:70903 RHEA:70907	Mus musculus (Mouse)	Glucose 1,6-bisphosphate synthase (EC 2.7.1.106) (Phosphoglucomutase-2-like 1)
Q0K1W5	RHEA:70335	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	2-carboxy-L-lyxonolactonase (Clx lactone lactonase) (EC 3.1.1.-) (2-carboxy-L-lyxonolactone hydrolase)
