Entry	Rhea ID	Organism	Protein names
Q9UQ10	RHEA:16729 RHEA:22000 RHEA:14405 RHEA:18625 RHEA:11676 RHEA:75267	Homo sapiens (Human)	Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase (EC 1.3.1.20) (D-arabinose 1-dehydrogenase) (EC 1.1.1.-) (D-galactose 1-dehydrogenase) (EC 1.1.1.120) (D-glucose 1-dehydrogenase) (EC 1.1.1.119) (D-ribose 1-dehydrogenase) (EC 1.1.1.115) (D-xylose 1-dehydrogenase) (D-xylose-NADP dehydrogenase) (EC 1.1.1.179) (Dimeric dihydrodiol dehydrogenase) (Hum2DD)
Q9VHD2	RHEA:14817 RHEA:16437	Drosophila melanogaster (Fruit fly)	Probable maleylacetoacetate isomerase 2 (MAAI 2) (EC 5.2.1.2) (Glutathione S-transferase zeta 2) (EC 2.5.1.18)
Q9WVL0	RHEA:14817 RHEA:16437	Mus musculus (Mouse)	Maleylacetoacetate isomerase (MAAI) (EC 5.2.1.2) (GSTZ1-1) (Glutathione S-transferase zeta 1) (EC 2.5.1.18)
Q9Y823	RHEA:12929	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	Homocitrate synthase, mitochondrial (HCS) (EC 2.3.3.14)
H8EVV4	RHEA:13245 RHEA:16809	Mycobacterium tuberculosis (strain ATCC 35801 / TMC 107 / Erdman)	Isocitrate lyase 1 (ICL1) (EC 4.1.3.1) (Isocitrase) (Isocitratase) (Methylisocitrate lyase) (MICA) (EC 4.1.3.30)
H8F3R6	RHEA:13245 RHEA:16809	Mycobacterium tuberculosis (strain ATCC 35801 / TMC 107 / Erdman)	Isocitrate lyase 2 (ICL2) (EC 4.1.3.1) (Isocitrase) (Isocitratase) (Methylisocitrate lyase) (MICA) (EC 4.1.3.30)
P0CT06	RHEA:13245 RHEA:16809	Pyricularia oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958) (Rice blast fungus) (Magnaporthe oryzae)	Isocitrate lyase (ICL) (Isocitrase) (Isocitratase) (EC 4.1.3.1) (Methylisocitrate lyase) (MICA) (EC 4.1.3.30) (Threo-D(S)-isocitrate glyoxylate-lyase)
P13702	RHEA:14833	Pseudomonas mevalonii	3-hydroxy-3-methylglutaryl-coenzyme A reductase (HMG-CoA reductase) (EC 1.1.1.88)
P16099	RHEA:11864	Methylophilus methylotrophus (Bacterium W3A1)	Trimethylamine dehydrogenase (TMADH) (EC 1.5.8.2)
P23673	RHEA:12961 RHEA:27806	Clostridium acetobutylicum (strain ATCC 824 / DSM 792 / JCM 1419 / IAM 19013 / LMG 5710 / NBRC 13948 / NRRL B-527 / VKM B-1787 / 2291 / W)	Acetoacetyl-CoA:acetate/butyrate CoA-transferase beta subunit (EC 2.8.3.9) (Butyrate--acetoacetate CoA-transferase subunit B) (Coat B)
P28297	RHEA:13245	Arabidopsis thaliana (Mouse-ear cress)	Isocitrate lyase (ICL) (EC 4.1.3.1) (Isocitrase) (Isocitratsysase)
P28299	RHEA:13245 RHEA:16809	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Isocitrate lyase (ICL) (Isocitrase) (Isocitratase) (EC 4.1.3.1) (Methylisocitrate lyase) (MICA) (EC 4.1.3.30) (Threo-D(S)-isocitrate glyoxylate-lyase)
P33315	RHEA:10508	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	Transketolase 2 (TK 2) (EC 2.2.1.1)
P33447	RHEA:15093	Trypanosoma cruzi	Tyrosine aminotransferase (TAT) (EC 2.6.1.5) (L-tyrosine:2-oxoglutarate aminotransferase)
P41555	RHEA:13245 RHEA:16809	Yarrowia lipolytica (strain CLIB 122 / E 150) (Yeast) (Candida lipolytica)	Isocitrate lyase (ICL) (Isocitrase) (Isocitratase) (EC 4.1.3.1) (Methylisocitrate lyase) (MICA) (EC 4.1.3.30) (Threo-D(S)-isocitrate glyoxylate-lyase)
P43757	RHEA:10508	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	Transketolase (TK) (EC 2.2.1.1)
P48570	RHEA:12929	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	Homocitrate synthase, cytosolic isozyme (HCS) (EC 2.3.3.14)
