Entry	Rhea ID	Organism	Protein names
Q5XIH9	RHEA:21376	Rattus norvegicus (Rat)	4-hydroxyphenylpyruvate dioxygenase-like protein (HPDL) (EC 1.13.11.46) (Glyoxalase domain-containing protein 1)
Q6F6U3	RHEA:14545	Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1)	Nicotinamidase (EC 3.5.1.19) (Nicotinamide deamidase) (NAMase)
Q8K248	RHEA:21376	Mus musculus (Mouse)	4-hydroxyphenylpyruvate dioxygenase-like protein (HPDL) (EC 1.13.11.46) (Glyoxalase domain-containing protein 1)
Q93353	RHEA:23632	Caenorhabditis elegans	Probable isocitrate dehydrogenase [NAD] subunit beta, mitochondrial (EC 1.1.1.41) (Isocitric dehydrogenase subunit beta) (NAD(+)-specific ICDH subunit beta)
Q9FMX7	RHEA:14545	Arabidopsis thaliana (Mouse-ear cress)	Nicotinamidase 2 (AtNIC2) (EC 3.5.1.19) (Nicotinamide deamidase 2)
Q9USS0	RHEA:14545	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	Nicotinamidase (EC 3.5.1.19) (Nicotinamide deamidase) (NAMase)
A0B471	RHEA:19729	Burkholderia cenocepacia (strain HI2424)	Acetoacetate decarboxylase (AAD) (ADC) (EC 4.1.1.4)
A0JQW8	RHEA:24608	Arthrobacter sp. (strain FB24)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
A1TQC1	RHEA:24608	Paracidovorax citrulli (strain AAC00-1) (Acidovorax citrulli)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
A1VMN2	RHEA:24608	Polaromonas naphthalenivorans (strain CJ2)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
A1W7E4	RHEA:24608	Acidovorax sp. (strain JS42)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
A2RZY1	RHEA:19729	Burkholderia mallei (strain NCTC 10229)	Acetoacetate decarboxylase (AAD) (ADC) (EC 4.1.1.4)
A3M3N7	RHEA:24608	Acinetobacter baumannii (strain ATCC 17978 / DSM 105126 / CIP 53.77 / LMG 1025 / NCDC KC755 / 5377)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
