Entry	Rhea ID	Organism	Protein names
P81382	RHEA:13781 RHEA:60996 RHEA:61240 RHEA:61244 RHEA:61236 RHEA:61232 RHEA:51404 RHEA:19025 RHEA:61228 RHEA:61268 RHEA:61272	Calloselasma rhodostoma (Malayan pit viper) (Agkistrodon rhodostoma)	L-amino-acid oxidase (LAO) (MPV-LAAO) (EC 1.4.3.2)
P97687	RHEA:36795 RHEA:23680 RHEA:36799 RHEA:20988 RHEA:13065 RHEA:61436 RHEA:64908 RHEA:29387 RHEA:64880 RHEA:64904 RHEA:19669 RHEA:22156 RHEA:77735 RHEA:28330 RHEA:35207 RHEA:64896 RHEA:64900 RHEA:64876	Rattus norvegicus (Rat)	Ectonucleoside triphosphate diphosphohydrolase 1 (EC 3.6.1.5) (ATP diphosphohydrolase) (ATP-DPH) (ATPDase) (Ecto-ATP diphosphohydrolase 1) (Ecto-ATPDase 1) (Ecto-ATPase 1) (Ecto-apyrase) (Lymphoid cell activation antigen) (Nucleoside triphosphate diphosphohydrolase 1) (NTPDase1) (CD antigen CD39)
P9WHQ9	RHEA:17973 RHEA:25424	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	Hypoxanthine-guanine phosphoribosyltransferase (HGPRT) (HGPRTase) (EC 2.4.2.8)
Q01514	RHEA:19669 RHEA:22156	Mus musculus (Mouse)	Guanylate-binding protein 1 (EC 3.6.1.-) (EC 3.6.5.-) (GTP-binding protein 1) (GBP-1) (mGBP-1) (mGBP1) (Guanine nucleotide-binding protein 1) (Interferon-gamma-inducible protein MAG-1) (Interferon-induced guanylate-binding protein 1)
Q04178	RHEA:17973 RHEA:25424	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	Hypoxanthine-guanine phosphoribosyltransferase (HGPRT) (HGPRTase) (EC 2.4.2.8) (Bypass of repression by adenine protein 6)
Q07010	RHEA:17973 RHEA:25424	Trypanosoma brucei brucei	Hypoxanthine-guanine phosphoribosyltransferase (HGPRT) (HGPRTase) (EC 2.4.2.8)
Q0VCU1	RHEA:10336	Bos taurus (Bovine)	Cytoplasmic aconitate hydratase (Aconitase) (EC 4.2.1.3) (Citrate hydro-lyase) (Iron-responsive element-binding protein 1) (IRE-BP 1)
Q1JUP4	RHEA:11296 RHEA:47152 RHEA:13217	Azospirillum brasilense	Alpha-ketoglutaric semialdehyde dehydrogenase 1 (alphaKGSA dehydrogenase 1) (EC 1.2.1.26) (2,5-dioxovalerate dehydrogenase 1) (2-oxoglutarate semialdehyde dehydrogenase 1) (KGSADH-I) (Succinate-semialdehyde dehydrogenase [NAD(+)]) (SSDH) (EC 1.2.1.24)
Q26997	RHEA:17973 RHEA:25424 RHEA:10800	Toxoplasma gondii	Hypoxanthine-guanine-xanthine phosphoribosyltransferase (HGPRT) (HGXPRT) (HGXPRTase) (EC 2.4.2.22) (EC 2.4.2.8)
Q2G2M8	RHEA:23680 RHEA:36799 RHEA:64920 RHEA:61436 RHEA:22156 RHEA:64876 RHEA:64880 RHEA:35207 RHEA:64928 RHEA:64940 RHEA:64952	Staphylococcus aureus (strain NCTC 8325 / PS 47)	Nucleoside triphosphate/diphosphate phosphatase (EC 3.6.1.15) (EC 3.6.1.6) (Nucleoside diphosphatase) (NDPase)
Q3SZ18	RHEA:17973 RHEA:25424	Bos taurus (Bovine)	Hypoxanthine-guanine phosphoribosyltransferase (HGPRT) (HGPRTase) (EC 2.4.2.8)
